,_Accel 10,Accel 25,Accel 50,Accel 75,Accel 90,Accel Ave,bearingRate 10,bearingRate 25,bearingRate 50,bearingRate 75,bearingRate 90,bearingRate ave,Cluster,Distance Traveled,F1,Jerk 10,Jerk 25,Jerk 50,Jerk 75,Jerk 90,Jerk Ave,Last Lat,Last Long,Number of Records,Speed 10,Speed 25,Speed 50,Speed 75,Speed 90,Speed Ave,Start Lat,Start Long,Time Traveled,final_location_cluster
11,-0.578520689,-0.432145596,0.0042776490000000006,0.145944217,0.321863548,-0.162070391,3.47e-05,5.7700000000000007e-05,0.00011532799999999999,0.000649409,0.002280319,0.000653072,1,0.308818,0,-0.127958451,-0.019851745,0.015578682,0.113670836,0.157901017,0.12189970900000001,39.986925,116.29882830000001,1,0.512655379,1.180214515,2.412444039,3.3145162519999998,4.024441258,2.348464428,39.9905749,116.29807659999999,18.04999997,1
12,-1.167041411,-0.280711964,0.000265881,0.125613463,1.250798504,-0.004520574,9.93e-06,2.36e-05,8.05e-05,0.001037775,0.014148151000000001,0.002797383,1,4.735526999999999,0,-0.341817662,-0.094966594,1.62e-05,0.036896653,0.30116853600000004,-0.043042504,39.9909066,116.2982383,1,1.133910007,1.561561349,3.3228038189999998,8.351566896,14.89238106,5.5411502089999995,39.931318299999994,116.30477490000001,53.81666655,1
13,-1.3819812580000002,-0.49179994299999996,-0.00259194,0.22571664,0.886418182,-0.139114568,9e-06,1.91e-05,5.39e-05,0.00013989299999999998,0.000819582,0.000368396,2,4.364601,0,-0.42183301100000004,-0.084207345,0.001287091,0.124894826,0.39920106299999997,0.011467341,39.990975,116.29845990000001,1,1.0781973759999999,2.3018409109999998,5.616002217999999,18.66781324,22.64641843,10.28440513,39.990513299999996,116.29862990000001,170.8,1
14,-1.726035814,-0.40800280899999997,-0.0014711829999999998,0.236571869,0.7683046090000001,-0.146628479,1.11e-05,2.97e-05,8.950000000000001e-05,0.000479583,0.00701961,0.0017345479999999998,0,4.479953,0,-0.40856883200000005,-0.134732586,0.000234945,0.10553309300000001,0.39294348700000004,-0.023777983,39.9895249,116.29800829999999,1,1.658294735,2.534219791,12.86160903,27.41594961,31.18598539,15.37505784,39.931033299999996,116.30381990000001,37.50000005,1
15,-1.513761542,-0.8167951859999999,-0.238800289,0.512041809,1.813921665,0.318167938,5.48e-06,1.34e-05,8.290000000000001e-05,0.001056905,0.0067927759999999995,0.001643626,1,1.134543,0,-0.887461563,-0.145799163,0.028796633,0.243064484,0.44598943399999996,-0.492975457,39.9923533,116.29845990000001,1,3.339410835,6.482403917999999,8.942379171,11.18999224,14.92944704,9.00089687,39.9828266,116.3102983,8.56666671,1
16,-2.141201614,-0.772420797,-0.111200134,0.147175308,0.643839693,-0.12233368800000001,6.31e-06,1.34e-05,3.570000000000001e-05,0.000335934,0.00046662699999999995,0.000165574,0,2.075355,0,-0.770794842,-0.182784854,3.9500000000000005e-05,0.084399005,0.6181158489999999,-0.369033887,39.985369899999995,116.34305990000001,1,1.547832036,10.22614491,17.99041464,23.559609299999998,24.82441607,16.02467491,39.983914899999995,116.30438500000001,25.94999996,-1
17,-0.599201607,-0.267202851,0.015999137,0.204597143,0.608794085,-0.024355237000000002,4.43e-06,9e-06,2.47e-05,4.93e-05,0.00010303700000000001,4.49e-05,2,1.0787799999999999,0,-0.294928213,-0.095265875,0.006559728000000001,0.10790728,0.30344427399999996,-0.007698303,39.989725,116.29913329999998,1,3.295201992,5.365803243,6.591603984,7.721405472000001,8.851179383,6.5282284189999995,39.989686600000006,116.2985283,140.91666669999998,1
18,-0.261474576,-0.110663816,0.002033134,0.088632219,0.200361263,-0.029952499,2.28e-06,7.86e-06,1.7899999999999998e-05,5.8200000000000005e-05,0.000855682,0.00019405,1,0.705076,0,-0.057928154,-0.027168426000000002,0.000390526,0.032037504,0.074922451,0.015096475,39.9910016,116.29798159999999,1,1.2481913,1.6563621119999998,1.99943903,2.468520989,3.509854297,2.12179406,39.9897216,116.30328829999999,82.06666659999999,1
19,-0.653646474,-0.411613021,-0.002004236,0.393497275,0.640475748,-0.023679016,6.37e-06,1.56e-05,2.47e-05,8.72e-05,0.000847705,0.000169568,1,0.310274,0,-0.512516858,-0.122976203,0.014823252,0.180609648,0.23225209600000002,-0.042463430999999996,39.98852,116.3078716,1,1.742512436,3.9096023630000003,4.492203193,5.849091551,7.197585397,4.570210597,39.9896816,116.3043933,27.33333323,1
20,-0.415266345,-0.144475682,0.000984871,0.023184026,0.19834253699999999,-0.068950718,4.43e-06,1.57e-05,4.03e-05,0.000100751,0.000208677,0.006144782,1,0.525142,0,-0.075461497,-0.021274087,1.62e-05,0.048700749,0.15232563699999999,0.012637136,39.989911600000006,116.30463,1,0.08031463700000001,1.11943499,2.028959016,2.7230386789999996,3.4613307669999998,1.915978131,39.9910533,116.29791829999999,57.23333339,1
21,-0.511440888,-0.07084821599999999,-1.89e-05,0.028757181,0.151843588,-0.115574575,2.28e-06,9e-06,0.000123026,0.000865144,0.002587092,0.0009542180000000001,2,4.904644,0,-0.07549219900000001,-0.011508461999999999,2.89e-06,0.018819624,0.11371737800000001,-0.06352139799999999,39.989445,116.2986833,1,0.016608,0.5907608320000001,1.671479189,3.1393193389999996,7.058331721,3.4566742410000004,39.990863299999994,116.29857990000001,262.3666667,1
22,-0.141292016,-0.023615977000000003,-0.001008609,0.012960593000000001,0.025114159,-0.013352976,2.15e-06,2.28e-06,6.58e-06,4.270000000000001e-05,0.0008754289999999999,0.000153684,1,0.448167,0,-0.031645698,-0.0058178430000000005,0.000296705,0.007776086,0.029036987,0.000357648,39.9928216,116.29803159999999,1,1.3652632980000001,1.780559136,1.8568790990000001,2.068559256,2.580190748,1.9211959669999998,39.989971600000004,116.30420829999998,16.93333326,1
23,-2.009463579,-0.694965258,-0.036504251,0.303522605,1.77184031,-0.146716489,1.1599999999999999e-05,3.0799999999999996e-05,0.00010187299999999999,0.00035988800000000005,0.002569479,0.000807478,2,1.7640419999999999,0,-1.038726974,-0.09623334800000001,0.014169471999999999,0.337841175,0.884594834,0.022397235,39.9848983,116.2997483,1,1.003177711,2.114769473,3.754440456,10.80120823,20.787570300000002,7.705255666,39.985136600000004,116.3060499,177.8833334,1
24,-1.295805092,-0.274377906,-0.007127196999999999,0.140580432,0.649068324,-0.089908914,4.45e-06,1.3500000000000001e-05,3.5799999999999996e-05,9.23e-05,0.002345594,0.00269363,2,25.067460999999998,0,-0.346558491,-0.072939562,-0.000194508,0.060033906,0.320302298,0.008939733,39.9920083,116.29855990000001,1,1.4662095919999998,2.296081701,2.995920978,11.64839974,18.17976613,7.003292977,39.991131599999996,116.29848159999999,255.03333340000003,1
25,-0.569180179,-0.074134354,0.093384231,0.301812062,0.40871141299999997,-0.052570045999999995,1.28e-05,2.8699999999999996e-05,4.15e-05,8.52e-05,0.000103146,5.429999999999999e-05,1,0.030074,0,-0.149205311,-0.024746025,0.036806296,0.07209009200000001,0.28805571,0.057249515,39.9904049,116.29795490000001,1,1.745927153,1.885689282,2.142720571,3.949377905,6.2753034229999995,3.27732166,39.99041,116.29833490000001,0.516666672,1
26,-1.048750982,-0.256824732,-0.009324055,0.457497831,0.9568460679999999,0.030804425,8.86e-06,7.72e-05,0.000154469,0.0012165589999999999,0.013672011999999999,0.002785155,1,2.9135880000000003,0,-0.29012987,-0.104621622,-0.00019551,0.13672755,0.338461067,-0.135330046,39.9848366,116.34380990000001,1,1.6567191959999998,1.8928790819999999,3.790804833,6.483256484,9.274472476,4.503429235,39.9937033,116.29803659999999,23.53333336,-1
27,-0.623682197,-0.14313579099999998,-0.026496037000000004,0.11275193,0.46961234399999996,0.003488459,7.04e-06,1.11e-05,2.6899999999999997e-05,6.05e-05,0.000251703,8.39e-05,1,0.45348900000000003,0,-0.386187593,-0.043286742,-0.001142032,0.081660951,0.336306923,0.0027605570000000003,39.9897316,116.30307659999998,1,1.6765933240000002,2.18447894,2.9836785519999998,3.724202641,10.21968444,5.0658694980000005,39.9905299,116.2980616,7.899999992000001,1
28,-1.34838929,-0.564289766,-0.11838401,0.267970679,0.9024201820000001,-0.183519548,4.5e-06,1.3300000000000001e-05,2.9100000000000003e-05,7.15e-05,0.000317365,0.000740423,1,2.2685400000000002,0,-0.45040562100000003,-0.239724674,-0.000324348,0.233485382,0.501201025,0.008384414,39.96958660000001,116.313795,1,1.878478972,2.6873333919999998,10.14720718,18.13197091,21.29941287,10.46897054,39.990466600000005,116.2985966,23.73333336,-1
29,-7.576525195,-7.576525195,-7.576525195,-7.576525195,-7.576525195,-7.576525195,9.620000000000001e-05,9.620000000000001e-05,9.620000000000001e-05,9.620000000000001e-05,9.620000000000001e-05,9.620000000000001e-05,1,0.0025989999999999997,0,7.4823339429999995,7.4823339429999995,7.4823339429999995,7.4823339429999995,7.4823339429999995,7.4823339429999995,39.983709999999995,116.30418999999999,1,9.356380167000001,9.356380167000001,9.356380167000001,9.356380167000001,9.356380167000001,9.356380167000001,39.983709999999995,116.30418999999999,0.0,1
30,-1.00992084,-0.195119811,-0.008010024000000001,0.11433588900000001,0.275111932,-0.13723076,2.18e-06,8.86e-06,1.56e-05,4.04e-05,0.000318735,0.00030821799999999997,1,0.976477,0,-0.19795374,-0.058031899000000005,-0.001066191,0.069592269,0.25981633,0.015253583000000001,39.98154,116.30763,1,1.627824896,2.23632257,3.0348038689999997,11.05320668,18.25969104,6.536087601,39.9905633,116.29842659999998,24.79999997,1
31,-0.336961612,-0.240983308,-0.020447434,0.089568555,0.23354987600000002,-0.081211992,1e-05,1.9600000000000002e-05,3.81e-05,5.379999999999999e-05,6.49e-05,3.84e-05,1,0.20231300000000002,0,-0.076780927,-0.045319303,0.00734386,0.060437215999999995,0.09806043800000001,0.069463554,39.9897133,116.30227990000002,1,1.848959103,2.3142172569999997,2.998080887,3.3472798389999996,4.107594788,2.9523033880000003,39.9896966,116.29907659999998,5.10000005,1
32,-1.31359953,-0.482655582,-0.042480946,0.18000075,0.9348805109999999,-0.135828487,7.25e-06,2.24e-05,6.709999999999999e-05,0.000221747,0.0032972279999999997,0.002265149,2,8.570991000000001,0,-0.460972504,-0.12640412,-7.74e-05,0.160761621,0.46630035,0.009551873,39.9865366,116.3010283,1,1.7359078140000002,2.7817649760000003,6.048007711,9.835199247,21.7732895,8.11308734,39.9886416,116.3077966,149.66666669999998,1
33,-0.418739395,-0.149467446,-0.000715687,0.08820294699999999,0.298960942,-0.035027813,2.15e-06,4.57e-06,1.13e-05,3.59e-05,9.620000000000001e-05,9.48e-05,2,2.719711,0,-0.13594563,-0.045132409000000005,2.98e-06,0.050027395999999995,0.16242673400000002,0.007865627,39.991040000000005,116.2971783,1,1.295162731,4.026957793,5.407203268,6.17100373,6.952552522,4.915282382,39.986258299999996,116.29894329999999,249.98333340000002,1
34,-0.286040914,-0.131471767,-0.000211875,0.106852495,0.271425932,-0.011263812,3.49e-06,6.85e-06,2.23e-05,6.26e-05,0.00054854,0.000188508,1,1.484041,0,-0.093467396,-0.030249468999999998,6.37e-05,0.042912106,0.10108225900000001,-0.001202657,39.987094899999995,116.3021866,1,0.478295996,1.478879096,2.2823988930000003,2.8058386389999996,3.469176571,2.2246946690000002,39.9904516,116.2982533,81.99999994,1
35,-0.614800743,-0.22279980100000002,-0.0007885,0.191569763,0.57852053,-0.075624645,2.28e-06,6.58e-06,1.7899999999999998e-05,5.6000000000000006e-05,0.000134338,0.000148641,1,1.534353,0,-0.297335165,-0.10212867199999999,0.000249442,0.106933059,0.252534455,0.005294965,39.990675,116.2984533,1,2.551201542,4.86359764,6.124803702,7.101584947,8.310005022999999,5.9884997239999995,39.9908616,116.29750990000002,81.08333338,1
36,-0.643393064,-0.21254379399999998,-0.02239221,0.14720017800000001,0.39128047299999996,-0.05607889,2.28e-06,1.36e-05,2.6899999999999997e-05,6.05e-05,8.82e-05,9.719999999999999e-05,1,0.43433,0,-0.18435006199999998,-0.07119511,-0.002320482,0.06826679,0.183360143,0.026733171,39.9899916,116.3044133,1,6.6108039960000005,7.153204324,7.551604564,8.368199359,9.477914762000001,7.612739689,39.9907283,116.2975566,6.433333349,1
37,-1.136964876,-0.543197646,-0.004863856,0.08577863599999999,0.516024916,-0.218078152,1.0800000000000002e-05,4.2499999999999996e-05,0.000133117,0.00047479900000000003,0.0010897,0.000692154,1,1.523734,0,-0.18768833699999998,-0.013790211,0.0030281559999999997,0.115272421,0.313594191,0.112790617,39.991119899999994,116.2970966,1,1.133200493,1.396304991,2.500382359,6.007295597000001,9.627595621000001,4.52076771,39.983856599999996,116.3053966,93.95000006,1
38,-0.491789178,-0.18675997100000002,-0.101376558,0.054144036,0.315714744,-0.044076486,2.23e-06,6.72e-06,1.57e-05,4.47e-05,0.000104945,8.89e-05,1,0.5919770000000001,0,-0.137322678,-0.046374346,0.008932177,0.045129622,0.222050373,0.045719285,39.9891516,116.30673829999999,1,1.038957798,1.857599099,3.3948020519999997,4.862159974,5.920128245,3.41897693,39.9908866,116.29775659999999,8.28333331,1
39,-1.2401745309999999,-0.47387425200000005,0.0,0.422098185,1.1749401320000001,-0.031107989,3.06e-13,4.3e-06,1.11e-05,2.46e-05,4.68e-05,2.55e-05,2,12.381157,0,-0.7544608070000001,-0.28204832,0.0,0.312864359,0.772191155,0.004846474,39.9924266,116.29849329999999,1,0.0,1.651947795,3.0374992880000002,11.43312577,22.95995237,7.3911038410000005,39.989773299999996,116.2987983,250.06666669999998,1
40,-1.562350994,-0.49060712100000003,-0.053564504000000006,0.22478308,0.541782488,-0.350500627,8.99e-06,2.8899999999999998e-05,6.27e-05,0.000219342,0.0071185580000000005,0.002416268,2,4.937264,0,-0.5640088320000001,-0.228532985,5.11e-06,0.158586532,0.592026003,-0.008169625,39.983934999999995,116.3093883,1,0.206094035,3.199201934,10.77360651,29.55362406,33.39386018,15.02614604,39.950625,116.32844329999999,250.68333330000002,1
41,-1.082950255,-0.506645462,-2.94e-05,0.407455653,1.064249763,-0.032479047000000004,1.34e-07,4.43e-06,1.13e-05,2.46e-05,4.270000000000001e-05,2.8999999999999997e-05,2,6.274061,0,-0.830587965,-0.254578494,0.0,0.322685086,0.855209146,0.009825558,39.9909466,116.29797830000001,1,0.987301942,2.273397503,4.244399675,16.14918176,30.54498679,10.18510071,39.93046,116.29760490000001,189.95,1
42,-0.201743855,-0.053423265,7.95e-07,0.05526833900000001,0.208367465,-0.0066279519999999995,2.15e-06,4.43e-06,1.11e-05,4.02e-05,0.000208232,0.000161213,2,3.918903,0,-0.061488364000000004,-0.017337401000000002,-7.66e-06,0.019238103,0.058993693,-0.007532835,39.9854333,116.3251899,1,0.7841703390000001,1.779122045,2.0800787290000002,2.399038836,5.792396461,3.8284481219999997,39.9855566,116.30523490000002,147.4333334,0
43,-0.9146397759999999,-0.354850757,-0.002425469,0.160970779,0.824141163,-0.024491522,9.02e-06,2.18e-05,5.6999999999999996e-05,0.000456446,0.001466527,0.00051004,2,4.365536,0,-0.427174007,-0.069717325,9.92e-06,0.064960349,0.36076062600000003,0.003428731,39.9722566,116.3008416,1,0.9124230259999999,1.731601446,3.617641419,17.01257513,31.07606465,10.56330714,39.9759399,116.31179990000001,282.15,1
44,-1.111759824,-0.33884826700000004,0.0,0.32606312,1.017457571,-0.023949775,1.34e-07,2.42e-06,9e-06,2.23e-05,4.7e-05,4.8e-05,2,8.395753,0,-0.7789003609999999,-0.232766437,0.002249282,0.287439388,0.8240362440000001,0.0054172709999999995,39.990803299999996,116.2973899,1,0.64476145,1.6505965009999999,2.358899825,4.138190253,11.9993636,4.576414607,39.9408399,116.3455633,236.4666667,1
45,-1.808740866,-0.7817751709999999,0.0,0.7035283720000001,1.7958590680000002,-0.046366425,2.28e-06,8.86e-06,2.23e-05,5.15e-05,0.00012075200000000001,0.000118475,1,7.794167,0,-1.243382507,-0.411300819,0.009427048,0.562825399,1.238596324,0.021206469,39.9849249,116.34609499999999,1,1.220993185,2.850303368,6.78691548,15.07952965,21.29416834,9.473470566,39.9279566,116.3011183,52.46666668,-1
46,-1.490882939,-0.746112606,0.0,0.637925218,1.5362781890000001,-0.026980637999999998,2.15e-06,6.71e-06,1.7800000000000002e-05,3.5499999999999996e-05,6.04e-05,5.88e-05,0,6.235266,0,-1.0358393129999999,-0.391861926,0.011085555,0.40567154899999996,0.97502143,-0.00370588,39.98459329999999,116.3461783,1,0.8234098459999999,3.0478459239999998,7.456484195,17.39208557,23.18559415,10.30863007,39.9311516,116.3151449,38.93333342,-1
47,-4.240730019,-1.82114877,0.021205506000000002,1.623596611,3.3579291419999997,-0.182036683,4.43e-06,1.3300000000000001e-05,3.3600000000000004e-05,5.91e-05,0.000143161,0.001164958,0,5.303565,0,-2.833911215,-1.047814824,0.234445077,1.5056940109999999,3.359678188,0.111724296,39.983844899999994,116.34538329999998,1,3.295806481,4.883400528,8.332216385,13.30470109,21.52795437,10.37945711,39.9291283,116.3019033,38.20000002,-1
48,22.51790454,22.51790454,22.51790454,22.51790454,22.51790454,22.51790454,0.000279606,0.000279606,0.000279606,0.000279606,0.000279606,0.000279606,3,0.002576,0,-31.70198012,-31.70198012,-31.70198012,-31.70198012,-31.70198012,-31.70198012,39.984423299999996,116.34598159999999,1,9.273580342999999,9.273580342999999,9.273580342999999,9.273580342999999,9.273580342999999,9.273580342999999,39.984423299999996,116.34598159999999,0.0,-1
49,-1.576153704,-0.62128254,0.0,0.634281154,1.435462604,-0.011127799999999998,2.15e-06,4.57e-06,1.34e-05,2.8999999999999997e-05,5.13e-05,2.6600000000000003e-05,0,7.474695,0,-0.864080902,-0.337214707,0.021821252000000003,0.348169031,0.899712375,-0.001662087,39.98459329999999,116.3462933,1,1.04382184,2.449347298,5.409910639,15.00976417,23.92654781,9.435403013,39.927648299999994,116.3010166,51.54999998,-1
50,-1.4658233459999999,-0.621238703,0.0,0.559234436,1.165685192,-0.069745566,2.15e-06,6.71e-06,1.6800000000000002e-05,3.59e-05,7.170000000000001e-05,0.000260587,1,4.871997,0,-0.821382208,-0.355479979,0.001303958,0.42513571899999997,0.96092725,0.03082681,39.9834066,116.3077499,1,0.766621508,1.948501861,4.704300368999999,12.50596186,19.26793427,7.6067746739999995,39.9248666,116.30498329999999,38.60000007,1
51,-1.5834694180000002,-0.675214002,0.055797661,0.541575454,1.228892766,-0.017734884,2.15e-06,6.58e-06,1.36e-05,3.35e-05,5.3700000000000004e-05,2.3100000000000002e-05,1,2.099548,0,-1.0369458759999999,-0.40331310600000003,0.004271553,0.49398252299999995,1.031842263,0.003954994,39.984843299999994,116.3457933,1,0.896401763,2.386797549,4.188599013,10.22897252,25.32785219,8.295036425,39.975516600000006,116.3306916,17.33333329,-1
52,-3.160698938,-0.53925039,0.0,0.6747653109999999,1.897123306,-0.266506045,9.95e-15,4.47e-06,2.01e-05,5.720000000000001e-05,0.000171056,0.000200075,1,0.910856,0,-1.371528625,-0.350893131,0.005062499,0.399566428,1.9030181830000001,0.170562088,39.9709366,116.30093329999998,1,0.0,0.28394957,6.041687193,12.67425613,19.57057317,8.387607496000001,39.979315,116.300545,5.566666753,-1
53,-1.631999091,-0.760493761,0.0,0.6711644059999999,1.5564939759999998,-0.01780867,2.28e-06,6.85e-06,1.7899999999999998e-05,3.34e-05,5.8099999999999996e-05,2.9100000000000003e-05,1,2.591729,0,-1.097861079,-0.370373025,0.025516527999999997,0.45795517700000005,1.167698728,0.000854622,39.9845966,116.3459433,1,1.4488226819999999,2.304454532,4.64219963,14.81145466,22.76860477,9.057749971,39.950944899999996,116.34928329999998,17.88333321,-1
54,-1.237688884,-0.48325522600000004,0.0,0.417543436,1.122207149,-0.024948634,6.31e-13,2.42e-06,1.11e-05,2.4e-05,4.85e-05,2.11e-05,1,2.58215,0,-0.67343852,-0.259552334,0.006749569,0.255716435,0.70428579,-0.014607138,39.983568299999995,116.30692990000001,1,0.0,1.219499907,3.580199704,8.765540356,18.75747864,6.688417831000001,39.98501160000001,116.34582490000001,32.45000011,1
55,-1.08629232,-0.483081589,-0.045900631,0.38767451799999997,0.765365654,-0.21583065,2.15e-06,4.43e-06,1.34e-05,3.13e-05,6.52e-05,5.44e-05,1,0.468555,0,-0.6743282009999999,-0.303078365,0.02885246,0.353694561,0.7807140440000001,0.032573039,39.9863299,116.3475649,1,1.470063308,2.379144957,3.302099756,4.387954242,7.494311392999999,4.3187766089999995,39.9848799,116.34580990000002,6.64999992,-1
56,-1.508011011,-0.6192049239999999,0.0,0.678482623,1.418414245,-0.027186527999999998,2.28e-06,6.71e-06,1.8e-05,3.5799999999999996e-05,7.44e-05,3.6700000000000004e-05,0,7.439032000000001,0,-0.9833793279999999,-0.39107642,0.020081236000000002,0.425911149,0.9721848329999999,0.0035340040000000003,39.9851016,116.34614499999999,1,1.267198097,2.629800164,7.0524138679999995,18.86035706,26.12957138,11.04165408,39.927898299999995,116.3013699,45.23333342,-1
57,-1.655455603,-0.548554486,0.0,0.572851083,1.4452100380000001,-0.062324225999999996,0.0,4.3e-06,1.34e-05,3.35e-05,6.27e-05,3.13e-05,0,7.473122,0,-0.8949993409999999,-0.315419249,0.0,0.367155091,1.053622966,0.021244872999999997,39.984688299999995,116.3459983,1,0.0,2.262595204,7.8984155320000005,17.62023465,22.78803189,10.26085452,39.9310266,116.29808329999999,59.49999993,-1
58,-1.420913175,-0.5748645729999999,0.0,0.521100323,1.2896565070000001,-0.018191374,1.34e-07,4.43e-06,1.11e-05,2.47e-05,4.24e-05,2.02e-05,1,7.108245,0,-0.771058535,-0.315785384,0.00268975,0.315672538,0.8216876120000001,-0.00506477,39.9846833,116.34598329999999,1,0.892802036,2.294995135,5.538605242999999,16.91638141,23.09359105,9.562767208,39.9276099,116.3012366,47.71666671,-1
59,-1.334507758,-0.541021709,0.0,0.474752529,1.4047174759999999,-0.040649211,9.67e-07,5.64e-06,1.7899999999999998e-05,4.5799999999999995e-05,8.05e-05,3.01e-05,1,0.38306,0,-0.8021690709999999,-0.420976494,0.0065812480000000005,0.428912687,0.954903779,0.021546317000000002,39.9841383,116.34627330000001,1,0.09071999300000001,1.962899863,3.861007593,5.66369871,8.125555824,4.15236764,39.981291600000006,116.34785330000001,6.216666632000001,-1
